file,n,m,weighted,opt,algo,con,run,rec,del
konect/wikisigned-k2.soap,137741,877295,1,7233001024890,pq,39,10,1,5
konect/wikisigned-k2.soap,137741,877295,1,7233001024890,treap,108,26,1,0
konect/wikisigned-k2.soap,137741,877295,1,7233001024890,hollow,30,65,1,0
konect/wikisigned-k2.soap,137741,877295,1,7233001024890,set,170,27,5,94
konect/wikisigned-k2.soap,137741,877295,1,7233001024890,gabow,37,108,1,14
konect/wikisigned-k2.soap,137741,877295,1,7233001024890,lemon,23,72,2,0
konect/wikisigned-k2.soap,137741,877295,1,7233001024890,atofigh,11,519,0,0
konect/wikisigned-k2.soap,137741,877295,1,7233001024890,felerius,63,2,0,0
konect/wikisigned-k2.soap,137741,877295,1,7233001024890,spaghetti,101,22,0,0
konect/wikisigned-k2.soap,137741,877295,1,7233001024890,yosupo,118,8,0,297
konect/subelj_jdk.soap,6435,157419,1,4067000012686,pq,3,0,0,0
konect/subelj_jdk.soap,6435,157419,1,4067000012686,treap,18,0,0,0
konect/subelj_jdk.soap,6435,157419,1,4067000012686,hollow,2,3,0,0
konect/subelj_jdk.soap,6435,157419,1,4067000012686,set,21,0,0,7
konect/subelj_jdk.soap,6435,157419,1,4067000012686,gabow,2,8,0,0
konect/subelj_jdk.soap,6435,157419,1,4067000012686,lemon,3,4,0,0
konect/subelj_jdk.soap,6435,157419,1,4067000012686,atofigh,2,33,0,0
konect/subelj_jdk.soap,6435,157419,1,4067000012686,felerius,12,0,0,0
konect/subelj_jdk.soap,6435,157419,1,4067000012686,spaghetti,9,0,0,0
konect/subelj_jdk.soap,6435,157419,1,4067000012686,yosupo,12,0,0,19
konect/subelj_jdk.soap,6435,157419,1,4067000012686,matrix,146,140,0,7
konect/link-dynamic-simplewiki.soap,99637,1723010,1,24640000394782,pq,61,11,1,4
konect/link-dynamic-simplewiki.soap,99637,1723010,1,24640000394782,treap,231,31,1,0
konect/link-dynamic-simplewiki.soap,99637,1723010,1,24640000394782,hollow,47,120,1,0
konect/link-dynamic-simplewiki.soap,99637,1723010,1,24640000394782,set,466,28,4,282
konect/link-dynamic-simplewiki.soap,99637,1723010,1,24640000394782,gabow,48,199,1,25
konect/link-dynamic-simplewiki.soap,99637,1723010,1,24640000394782,lemon,38,143,3,0
konect/link-dynamic-simplewiki.soap,99637,1723010,1,24640000394782,atofigh,22,616,0,0
konect/link-dynamic-simplewiki.soap,99637,1723010,1,24640000394782,felerius,170,2,0,0
konect/link-dynamic-simplewiki.soap,99637,1723010,1,24640000394782,spaghetti,221,25,0,0
konect/link-dynamic-simplewiki.soap,99637,1723010,1,24640000394782,yosupo,192,10,0,698
konect/opsahl-openflights.soap,2906,33347,1,15000017395,pq,0,1,0,0
konect/opsahl-openflights.soap,2906,33347,1,15000017395,treap,2,1,0,0
konect/opsahl-openflights.soap,2906,33347,1,15000017395,hollow,0,1,0,0
konect/opsahl-openflights.soap,2906,33347,1,15000017395,set,2,3,0,1
konect/opsahl-openflights.soap,2906,33347,1,15000017395,gabow,0,4,0,0
konect/opsahl-openflights.soap,2906,33347,1,15000017395,lemon,0,8,0,0
konect/opsahl-openflights.soap,2906,33347,1,15000017395,atofigh,0,22,0,0
konect/opsahl-openflights.soap,2906,33347,1,15000017395,felerius,1,0,0,0
konect/opsahl-openflights.soap,2906,33347,1,15000017395,spaghetti,1,0,0,0
konect/opsahl-openflights.soap,2906,33347,1,15000017395,yosupo,2,1,0,2
konect/opsahl-openflights.soap,2906,33347,1,15000017395,matrix,29,43,0,1
konect/wikipedia_link_nds.soap,38843,579881,1,9017000152499,pq,14,3,0,1
konect/wikipedia_link_nds.soap,38843,579881,1,9017000152499,treap,46,7,0,0
konect/wikipedia_link_nds.soap,38843,579881,1,9017000152499,hollow,12,16,0,0
konect/wikipedia_link_nds.soap,38843,579881,1,9017000152499,set,50,8,1,23
konect/wikipedia_link_nds.soap,38843,579881,1,9017000152499,gabow,13,51,0,6
konect/wikipedia_link_nds.soap,38843,579881,1,9017000152499,lemon,13,38,1,0
konect/wikipedia_link_nds.soap,38843,579881,1,9017000152499,atofigh,8,197,0,0
konect/wikipedia_link_nds.soap,38843,579881,1,9017000152499,felerius,23,1,0,0
konect/wikipedia_link_nds.soap,38843,579881,1,9017000152499,spaghetti,33,6,0,0
konect/wikipedia_link_nds.soap,38843,579881,1,9017000152499,yosupo,51,3,0,62
konect/wikipedia_link_nds.soap,38843,579881,1,9017000152499,matrix,5278,5383,0,235
konect/wikipedia_link_tl.soap,186275,2394964,1,111146000431419,pq,61,26,1,6
konect/wikipedia_link_tl.soap,186275,2394964,1,111146000431419,treap,214,34,1,0
konect/wikipedia_link_tl.soap,186275,2394964,1,111146000431419,hollow,50,82,1,0
konect/wikipedia_link_tl.soap,186275,2394964,1,111146000431419,set,218,49,6,121
konect/wikipedia_link_tl.soap,186275,2394964,1,111146000431419,gabow,52,191,2,43
konect/wikipedia_link_tl.soap,186275,2394964,1,111146000431419,lemon,61,195,5,0
konect/wikipedia_link_tl.soap,186275,2394964,1,111146000431419,atofigh,34,849,0,0
konect/wikipedia_link_tl.soap,186275,2394964,1,111146000431419,felerius,111,5,0,0
konect/wikipedia_link_tl.soap,186275,2394964,1,111146000431419,spaghetti,138,30,0,0
konect/wikipedia_link_tl.soap,186275,2394964,1,111146000431419,yosupo,207,16,0,236
konect/wikipedia_link_zh_min_nan.soap,429151,4841519,1,272846000859889,pq,127,159,4,18
konect/wikipedia_link_zh_min_nan.soap,429151,4841519,1,272846000859889,treap,465,294,4,0
konect/wikipedia_link_zh_min_nan.soap,429151,4841519,1,272846000859889,hollow,103,385,5,0
konect/wikipedia_link_zh_min_nan.soap,429151,4841519,1,272846000859889,set,456,256,14,262
konect/wikipedia_link_zh_min_nan.soap,429151,4841519,1,272846000859889,gabow,108,549,8,146
konect/wikipedia_link_zh_min_nan.soap,429151,4841519,1,272846000859889,lemon,131,430,11,0
konect/wikipedia_link_zh_min_nan.soap,429151,4841519,1,272846000859889,atofigh,71,1919,0,0
konect/wikipedia_link_zh_min_nan.soap,429151,4841519,1,272846000859889,felerius,246,64,0,0
konect/wikipedia_link_zh_min_nan.soap,429151,4841519,1,272846000859889,spaghetti,293,185,0,0
konect/wikipedia_link_zh_min_nan.soap,429151,4841519,1,272846000859889,yosupo,425,316,8,503
konect/moreno_taro.soap,23,100,1,1000000124,pq,0,0,0,0
konect/moreno_taro.soap,23,100,1,1000000124,treap,0,0,0,0
konect/moreno_taro.soap,23,100,1,1000000124,hollow,0,0,0,0
konect/moreno_taro.soap,23,100,1,1000000124,set,0,0,0,0
konect/moreno_taro.soap,23,100,1,1000000124,gabow,0,0,0,0
konect/moreno_taro.soap,23,100,1,1000000124,lemon,0,0,0,0
konect/moreno_taro.soap,23,100,1,1000000124,atofigh,0,0,0,0
konect/moreno_taro.soap,23,100,1,1000000124,felerius,0,0,0,0
konect/moreno_taro.soap,23,100,1,1000000124,spaghetti,0,0,0,0
konect/moreno_taro.soap,23,100,1,1000000124,yosupo,0,0,0,0
konect/moreno_taro.soap,23,100,1,1000000124,matrix,0,0,0,0
konect/wikipedia_link_eml.soap,11857,1906981,1,2525000033125,pq,38,313,0,0
konect/wikipedia_link_eml.soap,11857,1906981,1,2525000033125,treap,205,976,0,0
konect/wikipedia_link_eml.soap,11857,1906981,1,2525000033125,hollow,35,938,0,0
konect/wikipedia_link_eml.soap,11857,1906981,1,2525000033125,set,170,430,0,15
konect/wikipedia_link_eml.soap,11857,1906981,1,2525000033125,gabow,21,133,0,1
konect/wikipedia_link_eml.soap,11857,1906981,1,2525000033125,lemon,35,111,2,0
konect/wikipedia_link_eml.soap,11857,1906981,1,2525000033125,atofigh,21,332,0,0
konect/wikipedia_link_eml.soap,11857,1906981,1,2525000033125,felerius,83,280,0,0
konect/wikipedia_link_eml.soap,11857,1906981,1,2525000033125,spaghetti,107,651,0,0
konect/wikipedia_link_eml.soap,11857,1906981,1,2525000033125,yosupo,150,1354,0,32
konect/wikipedia_link_eml.soap,11857,1906981,1,2525000033125,matrix,503,587,0,23
konect/moreno_rhesus.wsoap,17,127,1,1000000015,pq,0,0,0,0
konect/moreno_rhesus.wsoap,17,127,1,1000000015,treap,0,0,0,0
konect/moreno_rhesus.wsoap,17,127,1,1000000015,hollow,0,0,0,0
konect/moreno_rhesus.wsoap,17,127,1,1000000015,set,0,0,0,0
konect/moreno_rhesus.wsoap,17,127,1,1000000015,gabow,0,0,0,0
konect/moreno_rhesus.wsoap,17,127,1,1000000015,lemon,0,0,0,0
konect/moreno_rhesus.wsoap,17,127,1,1000000015,atofigh,0,0,0,0
konect/moreno_rhesus.wsoap,17,127,1,1000000015,felerius,0,0,0,0
konect/moreno_rhesus.wsoap,17,127,1,1000000015,spaghetti,0,0,0,0
konect/moreno_rhesus.wsoap,17,127,1,1000000015,yosupo,0,0,0,0
konect/moreno_rhesus.wsoap,17,127,1,1000000015,matrix,0,0,0,0
konect/dnc-temporalGraph.soap,1834,38755,1,511000008938,pq,0,0,0,0
konect/dnc-temporalGraph.soap,1834,38755,1,511000008938,treap,4,0,0,0
konect/dnc-temporalGraph.soap,1834,38755,1,511000008938,hollow,0,0,0,0
konect/dnc-temporalGraph.soap,1834,38755,1,511000008938,set,4,0,0,1
