file,n,m,weighted,opt,algo,con,run,rec,del
antilemon/anti1000000.wsoap,1000001,2499998,1,500000000000001,pq,60,65,4,16
antilemon/anti1000000.wsoap,1000001,2499998,1,500000000000001,treap,236,374,4,0
antilemon/anti1000000.wsoap,1000001,2499998,1,500000000000001,set,246,151,4,38
antilemon/anti1000000.wsoap,1000001,2499998,1,500000000000001,gabow,86,757,13,84
antilemon/anti1000000.wsoap,1000001,2499998,1,500000000000001,felerius,194,307,15,0
antilemon/anti1000000.wsoap,1000001,2499998,1,500000000000001,spaghetti,91,83,0,0
antilemon/anti1000000.wsoap,1000001,2499998,1,500000000000001,yosupo,213,244,5,92
antilemon/anti100000.wsoap,100001,249998,1,50000000000001,pq,6,6,0,1
antilemon/anti100000.wsoap,100001,249998,1,50000000000001,treap,19,26,0,0
antilemon/anti100000.wsoap,100001,249998,1,50000000000001,hollow,5,25,0,0
antilemon/anti100000.wsoap,100001,249998,1,50000000000001,set,20,12,0,2
antilemon/anti100000.wsoap,100001,249998,1,50000000000001,gabow,8,69,0,6
antilemon/anti100000.wsoap,100001,249998,1,50000000000001,lemon,4,45043,0,0
antilemon/anti100000.wsoap,100001,249998,1,50000000000001,atofigh,2,49888,0,0
antilemon/anti100000.wsoap,100001,249998,1,50000000000001,felerius,11,10,0,0
antilemon/anti100000.wsoap,100001,249998,1,50000000000001,spaghetti,9,6,0,0
antilemon/anti100000.wsoap,100001,249998,1,50000000000001,yosupo,20,22,0,7
antilemon/anti100000.wsoap,100001,249998,1,50000000000001,matrix,34596,59617,0,1523
antilemon/anti1000.wsoap,1001,2498,1,500000000001,pq,0,0,0,0
antilemon/anti1000.wsoap,1001,2498,1,500000000001,treap,0,0,0,0
antilemon/anti1000.wsoap,1001,2498,1,500000000001,hollow,0,0,0,0
antilemon/anti1000.wsoap,1001,2498,1,500000000001,set,0,0,0,0
antilemon/anti1000.wsoap,1001,2498,1,500000000001,gabow,0,0,0,0
antilemon/anti1000.wsoap,1001,2498,1,500000000001,lemon,0,3,0,0
antilemon/anti1000.wsoap,1001,2498,1,500000000001,atofigh,0,6,0,0
antilemon/anti1000.wsoap,1001,2498,1,500000000001,felerius,0,0,0,0
antilemon/anti1000.wsoap,1001,2498,1,500000000001,spaghetti,0,0,0,0
antilemon/anti1000.wsoap,1001,2498,1,500000000001,yosupo,0,0,0,0
antilemon/anti1000.wsoap,1001,2498,1,500000000001,matrix,3,5,0,0
antilemon/anti100.wsoap,101,248,1,50000000001,pq,0,0,0,0
antilemon/anti100.wsoap,101,248,1,50000000001,treap,0,0,0,0
antilemon/anti100.wsoap,101,248,1,50000000001,hollow,0,0,0,0
antilemon/anti100.wsoap,101,248,1,50000000001,set,0,0,0,0
antilemon/anti100.wsoap,101,248,1,50000000001,gabow,0,0,0,0
antilemon/anti100.wsoap,101,248,1,50000000001,lemon,0,0,0,0
antilemon/anti100.wsoap,101,248,1,50000000001,atofigh,0,0,0,0
antilemon/anti100.wsoap,101,248,1,50000000001,felerius,0,0,0,0
antilemon/anti100.wsoap,101,248,1,50000000001,spaghetti,0,0,0,0
antilemon/anti100.wsoap,101,248,1,50000000001,yosupo,0,0,0,0
antilemon/anti100.wsoap,101,248,1,50000000001,matrix,0,0,0,0
antilemon/anti10000.wsoap,10001,24998,1,5000000000001,pq,0,0,0,0
antilemon/anti10000.wsoap,10001,24998,1,5000000000001,treap,1,2,0,0
antilemon/anti10000.wsoap,10001,24998,1,5000000000001,hollow,0,2,0,0
antilemon/anti10000.wsoap,10001,24998,1,5000000000001,set,1,1,0,0
antilemon/anti10000.wsoap,10001,24998,1,5000000000001,gabow,0,6,0,0
antilemon/anti10000.wsoap,10001,24998,1,5000000000001,lemon,0,378,0,0
antilemon/anti10000.wsoap,10001,24998,1,5000000000001,atofigh,0,354,0,6
antilemon/anti10000.wsoap,10001,24998,1,5000000000001,felerius,0,0,0,0
antilemon/anti10000.wsoap,10001,24998,1,5000000000001,spaghetti,0,0,0,0
antilemon/anti10000.wsoap,10001,24998,1,5000000000001,yosupo,2,2,0,0
antilemon/anti10000.wsoap,10001,24998,1,5000000000001,matrix,350,595,0,17
